Text,X,Y,Width,Height,Score,Page
在他的（一固小小的提）的文中·强納森·史威夫特提出荒的建·主張多,190.5,489.0,329,10,0.6437285063609846,68
的小孩可以拿来當作食物·,78.5,504.0,105,10,0.9351493205286955,68
MP3 027,41.5,14.75,65,28,0.7929243075566494,69
"epi-:upon,on",72.5,62.0,121,20,0.7571035444838026,69
"epidemic (,qpt dmk]",68.5,88.0,109,20,0.8092236422229933,69
epi/dem/ic,112.5,108.5,69,21,0.7230995520776745,69
疫情：傅染病,237.5,117.0,77,14,0.8369868301363864,69
传染的：泛的,321.0,117.5,84,13,0.9171033485333384,69
upon/people/形容网字尾,128.5,123.5,117,19,0.8315546401492827,69
● There is an epidemic of dengue fever going on in the South.,169.0,145.5,284,19,0.7593009394974406,69
南部登革熟疫情蔓延,82.0,161.0,90,14,0.8168629722451991,69
■ Tuberculosis is an epidemic disease.,115.0,182.0,178,18,0.789364298090367,69
肺结核是一種傳染病。,81.0,196.5,90,13,0.7966724590496876,69
epigram (po.grem],66.5,235.0,105,20,0.9315478741632903,69
epi/gram,112.5,254.0,57,24,0.8104179221582842,69
警句，格,231.0,262.0,64,14,0.7031501056463568,69
upon/write,108.0,270.0,60,18,0.8847159429167049,69
"• ""A stitch in time saves nine"" is an epigram that you should remember.",192.5,291.0,331,18,0.8318439534958231,69
「即時髓上一针，省得将来得九針」這句警语你該牢記,149.0,306.0,224,14,0.8707141903760917,69
"epilogue [cpo,log]",61.5,331.5,93,17,0.8450312202208136,69
epi/logue,112.5,352.0,57,22,0.8655436636410442,69
图結尾，後,231.5,359.5,67,17,0.839148350760081,69
upon/speak,108.5,366.5,63,21,0.8666368284424817,69
• In the cpiloguc the author describes how the main characters were doing,199.5,387.5,339,19,0.7923581186063207,69
20 years later.,70.5,402.0,69,20,0.7574750850849349,69
在害末的後記，作者描这了位主角20年後的境况,142.0,417.0,210,14,0.7980322251519713,69
"epitaph [po,tef]",59.5,443.0,89,18,0.8296951411336316,69
epi/taph,113.0,462.5,52,21,0.9805594768326777,69
图墓结铭·碑文,236.5,470.0,75,20,0.8756197104310809,69
upon/tombstone,120.0,477.5,80,17,0.9137838350081513,69
"• John Keats’ epitaph reads, “Here lies One Whose name was writ in",187.0,498.5,316,17,0.8501150634648202,69
"Water.""",56.0,512.25,42,20,0.688710928014466,69
的翰·清慈的墓结銘：「長眠此處者·警名隨波而逝·」,144.5,528.0,215,14,0.78353886415805,69
Part1通用學画字：依字首分類,310.5,11.5,139,13,0.8245323735151303,70
"ambi-(amphi-):both,around",94.0,69.0,184,16,0.7900420440024924,70
ambiguous [am'bsgjuos],65.0,95.5,124,17,0.8102008285753949,70
ambi/ig/(u)ous,102.0,116.0,82,14,0.9290284829903289,70
模棱雨可的,219.0,116.0,64,14,0.9130256276243841,70
both/act/形容同字尾,109.5,129.5,93,13,0.7931987718857981,70
ambiguity模棱雨可,241.0,132.0,106,14,0.840229817726801,70
■ All ambiguous sentences should be corrected or deleted from your,172.5,153.5,311,13,0.8995758760643364,70
composition.,56.5,168.5,59,11,0.7946826201547063,70
你退篇作文裡所有模棱兩可的句子都要订正或刪除。,128.5,182.5,205,13,0.879136300511865,70
ambience[embtons],57.5,217.0,105,10,0.6740915125051656,70
ambi/ence,102.0,238.0,58,14,0.9868170558851188,70
图氣氛·周面環境（或拼作ambiance）,270.5,238.5,163,13,0.7976287664349195,70
around/名字尾,103.5,251.5,79,15,0.8323140495680514,70
ambient 形周的,234.0,253.5,90,13,0.9549531021191745,70
• I like the ambience of this coffee shop.,109.0,274.5,188,15,0.691617785114795,70
我喜歡道家端球店的氣氛·,79.5,289.5,107,13,0.8037137705629179,70
ambivalent [ambrvolont],68.0,312.5,128,13,0.8712143131824257,70
ambi / val /ent,102.0,332.5,74,13,0.8016605618890996,70
州,196.5,333.0,11,8,0.7808438563164853,70
感情矛盾的,225.0,333.0,52,10,0.8246629418895007,70
both/strong/形容調字尾,119.0,346.0,106,14,0.8170117041417797,70
圆ambivalence名感情矛,248.0,346.75,120,15,0.7685713297612846,70
The girl had ambivalent feelings about her boyfriend and couldn’t,173.5,368.0,307,10,0.896735227148959,70
decide whether to leave him,92.5,381.5,131,13,0.9936186206936837,70
遇名女孩封她男朋友又爱又恨·拿不定主意不該雕開他·,142.0,398.0,228,10,0.7181554645810845,70
amphibian (xm’ftbson),62.5,420.0,121,18,0.9631472596910172,70
amphi / bio / an,102.0,441.0,76,14,0.8094834409421442,70
图雨楼频動物,221.0,442.0,64,14,0.7732234799446167,70
both/life/形容属字尾,123.5,455.0,95,14,0.8665536385563801,70
兩楼频的：水雨用的,244.5,456.5,113,13,0.8759812924393539,70
■ Frogs are amphibians.,74.0,478.0,110,12,0.8822131605162506,70
青蛙是類動物·,67.5,491.5,81,13,0.8248848221670968,70
■ Amphibian vehicles are very convenient.,115.5,512.5,199,15,0.977741728062808,70
工具很方便·,71.0,526.5,88,13,0.8189913693134838,70
MP3 029,38.0,14.5,64,25,0.9090703905207109,71
"amphitheater [xmf,0roto]",81.5,59.5,143,17,0.7947072610259008,71
amphi/theater,110.5,80.0,81,24,0.8538996254074563,71
圆形場,226.5,87.0,57,16,0.8432612406437946,71
around/theater,109.0,94.25,78,20,0.8603124121526399,71
■ The playwright staged her new play in an amphitheater,158.5,117.5,267,13,0.8126426227547651,71
剩作家在形剩場推出她的新,100.5,132.5,137,13,0.8042180692383888,71
peri-:around,52.5,182.5,89,21,0.8098870300354258,71
periphery (po'rnfon),64.0,209.5,110,23,0.7990784859831651,71
peri/fer/y,109.5,230.5,63,21,0.9038753885916382,71
图周，外,232.5,231.0,65,14,0.7607726815129316,71
around/carry/名字尾,118.0,245.5,110,17,0.8115715088705265,71
peripheral外需的：周的,268.5,247.5,141,17,0.7944180137950999,71
■ The ring road runs around the periphery of the city center,164.5,268.0,279,14,0.9026403688881104,71
外環道路環镜市中心周一圈,96.0,283.5,128,13,0.7934646312697065,71
periodical Lptr adk[],68.0,322.5,114,17,0.8262300108300308,71
peri/od/ical,110.0,343.0,74,24,0.745974577430406,71
图期刊,217.5,344.0,35,14,0.8101398304858624,71
调期性的,270.0,344.0,58,16,0.9699045286509277,71
around/way/形容調字尾,117.5,358.0,113,14,0.8358786552151427,71
period遇期：時期,251.0,359.25,106,20,0.8521960107047477,71
■ The paper was published in a leading periodical in the field,169.0,381.0,286,14,0.9195465251904889,71
這篇文刊登在界頂尖的期刊上,105.0,395.5,144,13,0.8053764327441175,71
"periscope [pcra,skop]",66.0,422.0,112,20,0.9567064862766972,71
peri/scope,109.5,441.75,65,24,0.7936333918413999,71
望镜,223.0,450.5,46,15,0.8712948727583327,71
around/look,100.5,458.5,67,17,0.8383959599050976,71
"■ Modern submarines still rely on periscopes, although to a lesser extent.",195.5,478.75,343,19,0.8498379310711162,71
现代依然要修賴潜望镜·不過倚精的程度不比前,146.0,494.0,224,10,0.7759121200297338,71
Part1通用學断字量：依字首分题,308.0,10.0,134,10,0.880234510205255,72
para-:beside,48.0,68.0,86,20,0.6703010544355883,72
"parallel [ pero,l:l]",53.0,94.0,88,14,0.8144373946068347,72
图平行：相似處,224.0,113.5,70,11,0.8502143314827421,72
园平行的,288.0,113.5,42,11,0.8850521555892666,72
para / ali / el,104.5,114.0,61,14,0.8485841479572878,72
beside/other/形容字尾,116.0,127.0,104,10,0.8664619651504014,72
奥·平行：奥··相似,238.0,128.5,100,13,0.9733034460505178,72
I'm trying to see if there’s any parallel between the two cases,163.5,150.0,281,10,0.7847059981050353,72
我正在研究遇兩個案子之有無似之虑,111.5,164.0,159,10,0.8221155712166708,72
■ Two parallel lines never meet.,93.5,184.0,145,14,0.8192078611859007,72
兩條平行永不相交,73.0,198.5,84,9,0.8103303561725145,72
■ This election closely parallcls the one four years ago,143.5,218.0,245,14,0.7981233666250308,72
這場學和四年前的那一場很像·,95.0,233.0,128,10,0.6944343298504241,72
"paralyze [pero,laz]",58.0,270.5,100,15,0.7570965111053383,72
·使動彈不得,234.0,290.5,90,13,0.7936289667984858,72
para / lyze,104.5,291.0,53,14,0.7437627352528958,72
beside / loosen,105.5,304.0,65,16,0.8807456357307343,72
paralysis,230.5,305.5,85,15,0.9454593584548844,72
• A sudden snowstorm paralyzed the city.,116.0,326.5,186,13,0.7929498885606517,72
突来的大蜜痰了城市,81.0,339.0,102,12,0.9081373318348352,72
paramedic [pero mcdrk],69.5,363.0,119,14,0.8028682729824008,72
para / medic,105.0,384.0,60,14,0.9565957178043414,72
務辅助人員,225.0,391.5,70,11,0.931474493300639,72
beside/medicine,107.0,397.5,72,11,0.7935440762123304,72
• Two paramedics came with the ambulance.,123.0,419.5,202,13,0.8603970647936322,72
两名歸務辅助人員隨救車前来,96.0,434.0,126,10,0.7809190812836131,72
"parasite ['paro,sart]",57.0,458.5,96,15,0.9494870078825213,72
para / site,105.5,478.5,49,13,0.8460693897066957,72
图寄生器,211.0,478.5,44,13,0.8338085335285331,72
beside / sit,99.5,491.5,49,17,0.8197432236507501,72
国parasitic寄生的,234.0,492.5,90,15,0.8564036779353686,72
■ Financial speculators are parasites on the national economy,160.0,512.5,274,13,0.8872061616671595,72
金融投機客是因家经清的寄生,96.0,528.0,126,10,0.7883709486626276,72
MP3 031,38.5,14.0,63,22,0.8238375387592288,73
"parasol [paro,sol]",56.5,58.25,97,19,0.8164222407044119,73
para/sol,108.5,79.5,57,21,0.8320530664784076,73
陽拿,218.0,87.5,36,15,0.8535897250974256,73
beside/sun,108.0,93.5,60,17,0.8298910662498232,73
■ The lady in red is carrying a pink parasol.,127.5,117.0,205,14,0.8002798648346682,73
衣女子掺著一把粉红色伞,95.0,131.5,128,15,0.6242339256276146,73
Reading,83.5,18.5,73,23,0.6879269991742655,74
Desertification,191.5,53.5,87,13,0.9121246574269076,74
Desertification is the ,105.5,79.0,95,12,0.7114031208727263,74
condition in which insatiablc,256.5,79.0,127,12,0.9125706973990381,74
untenable,170.5,80.0,47,10,0.6611922159685504,74
"ctive land. It is a prolonged process, one that",240.5,94.5,191,13,0.7884439612630938,74
sands swallow up produc,92.0,95.0,110,10,0.8894030230900122,74
"is not really irreversible, although situations may be aggravated much",187.5,108.5,303,13,0.7613813363195062,74
faster than theyre alleviated.,100.0,122.0,128,14,0.6168923478966217,74
Sandstorms blowing across the Strait to Taiwan are a premonition,200.0,150.5,288,15,0.7804321084289827,74
that even people on this beautiful island are not impervious to the,178.5,164.5,287,15,0.8837850346404594,74
illeffects,59.5,179.0,45,10,0.8220921329657237,74
" of desertification. Down Southern Taiwan, in Gangshan",202.0,179.5,248,13,0.7425949722575315,74
the Moon World may,84.0,193.5,96,13,0.6903884673907607,74
"seem like an amphitheater of natural wonders,",232.5,194.0,203,10,0.7815540970039798,74
worthy of admiration,84.0,207.0,94,10,0.7738718316293449,74
but in reality it is an expanse of badlands going,237.0,208.0,206,12,0.79582652337431,74
"of desertification, the whole area is uninhabited",227.0,220.5,210,13,0.7051499418508274,74
through the process,79.5,221.5,87,13,0.7698872262282141,74
"and uninhabitable, and the land has no chance of recuperation",171.0,235.0,270,14,0.7594807945116591,74
"The Global Environment Facility is a nonprofit,nongovernmental",201.0,263.0,286,12,0.9082649952627384,74
and theWorld Bank.It savs,266.5,277.0,121,10,0.7341564486125024,74
organization under the United Nations ,123.5,278.0,173,10,0.9009694864035048,74
that some two billion people around the world encounter the desert or,188.5,291.0,305,14,0.7069171355421531,74
desertification in their ambience.Many,123.0,306.0,170,10,0.8498716441262514,74
"have had to relocate,including",277.5,306.0,133,10,0.6939918866206084,74
"the most obstinate, for resistance in this case is truly futile",164.5,319.0,253,10,0.6824287460757595,74
"Desertification is not a controversial issue, and there's nothing",193.5,346.25,273,16,0.7946627856446979,74
postgraduate,299.0,361.0,60,12,0.7625190914149625,74
"ambiguous about it.Everyone, from",116.5,361.5,161,13,0.7710265027905349,74
preschool kids to,234.5,362.0,79,10,0.7385939263277466,74
"students, should be made aware of the dangers of desertification.Let",186.5,375.0,297,10,0.7565678351314827,74
us not lament the loss of our beautiful homes in retrospect; let us be,184.0,389.5,296,13,0.7240463284345695,74
prescient and heed our presentiments. Let us conjoin our forces in,180.0,403.5,290,15,0.7181240782422231,74
unprecedented ways to preserve the environment and put an end to,183.0,418.0,290,10,0.8451312511771296,74
desertification.,70.5,431.5,65,11,0.8032720195735109,74
沙漠化,193.0,54.0,34,14,0.7650702683329672,75
漫漠化是一種宴意可急的情况：盒要的冲和香没掉生產力高的十演·温是一级,201.5,80.5,287,7,0.9216888879291888,75
漫長的遇程·非真正無法逆轉，不遇這種情况想要缓和很、要思化很快。,186.0,95.0,292,10,0.9208577070150067,75
欧過台清海核而来的沙睡要是個警期：速售息上的人也不至受到沙漠化的不良,201.0,123.5,288,7,0.9904250209399483,75
影皙·在南台的密山·月世界看起来像是一座天然奇的形剩場·令人赏,191.5,136.0,303,10,0.9821636892629778,75
不退·它其實是一大片意地·正在經歷沙漠化·整個地區無人居住、也不遇人居,191.5,152.0,303,10,0.8943905952912554,75
土地的没有漫原的權,85.5,165.5,89,7,0.9666771014801047,75
全球境基金是個非管利、非政府粗·肆麗於聯合國與世界银行·它表示全,202.0,194.0,290,10,0.9728948213160038,75
球居住於沙漠中或生活境覆沙漠化的人口有20億·許多人已被泊透移·包括,193.0,207.0,306,10,0.8222056068879802,75
最固越的人·因无碰到落睡情沉的想反抗是完全没有用的,152.0,221.5,222,7,0.6698949428564887,75
没漠化不是什要具有申样的話题·也治有什要趣之虚·每一個人·卷學制,201.0,249.5,288,7,0.9844891269936373,75
前兒童到研究生·都應該了解沙漠化的危随·我們别等到事後才哀懂美的家,193.0,264.0,306,10,0.8050762440365956,75
了·我們要有先易之明·要腰自己的确感·大家以前所未有的方式、群第群力,192.0,277.5,302,7,0.996150307042498,75
共同保環，结沙漠化,92.0,291.0,108,10,0.9367733928498136,75
表示「方位」的字首②,207.0,19.0,262,30,0.8552424078783439,76
G,39.0,70.0,18,18,0.8404313050269749,76
MP3032,67.0,71.5,38,13,0.9164862071538176,76
sur-(super-):overabove,191.0,104.0,322,20,0.9714452995872532,76
survive [sa° varv],73.0,130.5,84,13,0.9356337218041703,76
国生存·存活,244.5,150.5,61,11,0.8676067525141752,76
sur / vive,127.5,151.0,47,14,0.9698540061588089,76
over / live,124.5,165.0,47,14,0.8363287535126961,76
国survival生存,252.5,166.5,79,13,0.7811434942821571,76
■ We teach students how to survive in the society.,156.5,187.0,227,16,0.8899423477853137,76
我们教學生如何在社會中求生存·,119.0,201.5,128,9,0.8105218450992594,76
■ The man survived the war and lived to be 90 years old.,172.0,222.5,256,13,0.8835790250899694,76
此人在哦爭中活下来·一面活到90·,130.5,236.0,151,10,0.8276598493283501,76
superb [su′psb],71.0,274.0,80,14,0.8512929197177391,76
superb,128.0,294.5,38,15,0.8328362526178049,76
园卓越的,235.0,301.5,42,11,0.8747747910046387,76
over,128.5,308.0,23,12,0.7893854387401078,76
• The performance last night was superb,137.0,328.5,184,13,0.9765772870532027,76
昨晚的表演太棒了·,93.5,343.0,79,12,0.9210832241749871,76
"superficial [,supa fjol]",88.5,368.0,113,14,0.8837816539273365,76
super / fic / (i)al,128.5,388.0,77,14,0.935303571389044,76
表面的·膚浸的,254.5,388.5,83,13,0.80957983093159,76
over/face/形容字尾,143.0,402.5,96,13,0.9815784485541224,76
surface名表面,253.5,404.0,77,12,0.7309865348037101,76
• There are only superficial similarities between these very different,199.0,424.5,306,13,0.9468114492267853,76
species.,73.0,440.0,38,14,0.8188007667511036,76
還些品種大不相同·相似處只在表面。,128.5,453.5,149,13,0.8022572272699714,76
"supervise [supo,vasz]",85.5,478.0,107,12,0.9378753460677607,76
监督,230.5,498.0,35,14,0.8346561749280513,76
super/ vise,129.0,505.0,56,14,0.970555036743998,76
园supervision名督,261.0,512.5,94,13,0.8770907975726225,76
over/see,129.0,519.0,46,14,0.8854618943510963,76
supervisor监餐者·上司,282.5,527.5,113,13,0.8585664485122069,76
MP3033,48.5,13.75,59,24,0.8456602588697317,77
● The team leader supervises five people at work.,143.0,52.5,218,15,0.9687330533276524,77
小旭相長医督五人工作·,89.5,66.0,93,12,0.8086594194409497,77
supremacy (so'pr:moss],79.5,91.0,115,18,0.8256549317136751,77
suprem/acy,116.0,111.0,64,18,0.8712149152367495,77
優：霸主地位,239.0,111.0,80,14,0.9618173602434713,77
over/名字尾,130.5,124.5,63,17,0.7865632173816346,77
supreme最高的,244.0,126.0,90,14,0.8273919727351867,77
• The U.S. has enjoyed nuclear supremacy ever since the collapse of the,193.0,145.5,316,15,0.906488291160567,77
USSR.,60.5,159.25,35,17,0.7595203604408824,77
蘇解體以後·美關就享有核武霸權,116.0,174.5,144,13,0.9449797892388666,77
surplus (°soplos],63.5,198.0,81,16,0.7257620870107572,77
sur/plus,116.0,218.0,50,22,0.7807144846432784,77
盈,216.0,224.5,36,15,0.9589770861901342,77
遇剩的,259.5,224.5,45,15,0.7342712529135089,77
over/plus,114.0,231.0,50,18,0.856408088003889,77
• Japan enjoys huge amounts of trade surplus,136.0,252.0,198,14,0.8348145400433866,77
日本有能的算易盈,90.5,266.0,91,10,0.8568504247202117,77
● The government sells surplus weapons abroad.,141.0,285.5,214,15,0.8224047807061529,77
