text,x,y,width,height,score,page,chinese_text,english_text,is_word,is_chinese,is_english,english_length,chinese_length,is_chinese_sentence,is_english_sentence,word,word_group
Many buildings are being erected on the waterfront,3257.0,10288.0,4754,192,0.8101873314537692,423,,Many buildings are being erected on the waterfront,False,False,True,50.0,0.0,False,True,Many buildings are being erected on the waterfront,1284
水岸地區有許多建築正在興建。,2103.0,10580.5,2468,191,0.8662708800359281,423,水岸地區有許多建築正在興建,。,False,True,False,14.0,13.0,True,False,水岸地區有許多建築正在興建。,1284
Part2通用學術字：依字根分類,6040.0,208.0,2548,192,0.9032006897185776,424,通用學術字依字根分類,Part2：,False,True,True,16.0,10.0,False,False,Part2通用學術字：依字根分類,1284
incorrigible [1n korid3ab!],1526.0,1203.5,2320,225,0.833372040859025,424,,incorrigible [1n korid3ab!],True,False,True,27.0,0.0,False,False,incorrigible,1285
in /cor/rig/ible,2165.5,1574.5,1543,225,0.8802558536496408,424,,in /cor/rig/ible,False,False,True,16.0,0.0,False,False,in /cor/rig/ible,1285
形無可救藥的,4366.0,1732.5,1166,225,0.897037375922303,424,形無可救藥的,,False,True,False,6.0,6.0,False,False,形無可救藥的,1285
not /intensifier /right/able,1908.5,1850.5,2217,191,0.9782059224286154,424,,not /intensifier /right/able,False,False,True,28.0,0.0,False,False,not /intensifier /right/able,1285
"""You're incorrigible,"" said the woman to her boyfriend.",3114.5,2255.5,4675,237,0.8760279256063539,424,,"""You're incorrigible,"" said the woman to her boyfriend.",False,False,True,55.0,0.0,False,True,"""You're incorrigible,"" said the woman to her boyfriend.",1285
「你簡無可救藥。」女子對男友。,2103.0,2536.5,2652,191,0.8996511312251759,424,你簡無可救藥女子對男友,「。」。,False,True,False,15.0,11.0,True,False,「你簡無可救藥。」女子對男友。,1285
rectangular [rek tangjala],1565.75,2936.0,2424,248,0.7663071211615596,424,,rectangular [rek tangjala],True,False,True,26.0,0.0,False,False,rectangular,1285
rect / angul / ar,2177.0,3329.5,1360,225,0.7587479656686135,424,,rect / angul / ar,False,False,True,17.0,0.0,False,False,rect / angul / ar,1285
形長方形的；直角的,4634.5,3341.5,1703,225,0.883737548380421,424,形長方形的直角的,；,False,True,False,9.0,8.0,False,False,形長方形的；直角的,1285
straight/angle/形容字尾,2337.5,3594.5,2137,191,0.8834986861692607,424,形容字尾,straight/angle/,False,True,True,19.0,4.0,False,False,straight/angle/形容字尾,1285
rectangular [rek tangjala],1565.75,2936.0,2424,248,0.7663071211615596,424,,rectangular [rek tangjala],True,False,True,26.0,0.0,False,False,rectangular,1286
rect / angul / ar,2177.0,3329.5,1360,225,0.7587479656686135,424,,rect / angul / ar,False,False,True,17.0,0.0,False,False,rect / angul / ar,1286
形長方形的；直角的,4634.5,3341.5,1703,225,0.883737548380421,424,形長方形的直角的,；,False,True,False,9.0,8.0,False,False,形長方形的；直角的,1286
straight/angle/形容字尾,2337.5,3594.5,2137,191,0.8834986861692607,424,形容字尾,straight/angle/,False,True,True,19.0,4.0,False,False,straight/angle/形容字尾,1286
衍rectangle名長方形,4662.5,3616.5,1737,191,0.8848322975887533,424,衍名長方形,rectangle,False,True,True,14.0,5.0,False,False,衍rectangle名長方形,1286
There is a rectangular clearing in the woods.,2640.0,4010.5,3748,191,0.8667573323083972,424,,There is a rectangular clearing in the woods.,False,False,True,45.0,0.0,False,True,There is a rectangular clearing in the woods.,1286
樹林裡有塊長方形的空地。,1754.5,4275.0,1931,158,0.8451028855067516,424,樹林裡有塊長方形的空地,。,False,True,False,12.0,11.0,True,False,樹林裡有塊長方形的空地。,1286
rectify [rektafar],1154.0,4669.0,1600,270,0.8165208091200142,424,,rectify [rektafar],True,False,True,18.0,0.0,False,False,rectify,1286
動正，訂正,4366.0,5073.5,1166,225,0.9063868291918784,424,動正訂正,，,False,True,False,5.0,4.0,False,False,動正，訂正,1286
rect(i) / fact / y,2165.75,5197.5,1363,251,0.9206075986750938,424,,rect(i) / fact / y,False,False,True,18.0,0.0,False,False,rect,1286
rectify [rektafar],1154.0,4669.0,1600,270,0.8165208091200142,424,,rectify [rektafar],True,False,True,18.0,0.0,False,False,rectify,1287
動正，訂正,4366.0,5073.5,1166,225,0.9063868291918784,424,動正訂正,，,False,True,False,5.0,4.0,False,False,動正，訂正,1287
rect(i) / fact / y,2165.75,5197.5,1363,251,0.9206075986750938,424,,rect(i) / fact / y,False,False,True,18.0,0.0,False,False,rect,1287
行rectification名正，訂正,4903.0,5349.5,2240,191,0.8948636884205939,424,行名正訂正,rectification，,False,True,True,19.0,5.0,False,False,行rectification名正，訂正,1287
right/make/動字尾,2503.0,5462.0,1760,192,0.8797751517589322,424,動字尾,right/make/,False,True,True,14.0,3.0,False,False,right/make/動字尾,1287
rectifiable形可正的,4868.5,5619.5,1715,191,0.9288238172757102,424,形可正的,rectifiable,False,True,True,15.0,4.0,False,False,rectifiable形可正的,1287
It is not too late to rectify the unpopular policy,2742.5,6002.0,3977,192,0.830334243068801,424,,It is not too late to rectify the unpopular policy,False,False,True,50.0,0.0,False,True,It is not too late to rectify the unpopular policy,1287
這頂民象不支持的政策，要修改還來得及。,2325.5,6266.5,3051,157,0.9813723333493676,424,這頂民象不支持的政策要修改還來得及,，。,False,True,False,19.0,17.0,True,False,這頂民象不支持的政策，要修改還來得及。,1287
The mistake is rectifiable.,1851.5,6609.5,2217,191,0.9197573876975478,424,,The mistake is rectifiable.,False,False,True,27.0,0.0,False,False,The mistake is rectifiable.,1287
這個錯可以正。,1508.5,6890.5,1463,191,0.9842974138055388,424,這個錯可以正,。,False,True,False,7.0,6.0,False,False,這個錯可以正。,1287
"rectitude[rεkto,tjud]",1331.5,7278.5,1931,225,0.9171066426263608,424,,"rectitude[rεkto,tjud]",True,False,True,21.0,0.0,False,False,rectitude,1288
rect/itude,2171.5,7661.0,983,202,0.8802484107978384,424,,rect/itude,False,False,True,10.0,0.0,False,False,rect/itude,1288
正直,4182.5,7802.0,457,214,0.9298981154364354,424,正直,,False,True,False,2.0,2.0,False,False,正直,1288
名,3908.5,7807.5,183,157,0.8165064786561148,424,名,,False,True,False,1.0,1.0,False,False,名,1288
right／名字尾,2251.5,7920.0,1235,224,0.8678352031445341,424,名字尾,right／,False,True,True,9.0,3.0,False,False,right／名字尾,1288
Our manager is a man of unquestionable moral rectitude.,3165.5,8330.5,4777,191,0.8346538271033741,424,,Our manager is a man of unquestionable moral rectitude.,False,False,True,55.0,0.0,False,True,Our manager is a man of unquestionable moral rectitude.,1288
我們經理的為人是絶對正直。,1845.5,8595.0,2091,158,0.8928044899948873,424,我們經理的為人是絶對正直,。,False,True,False,13.0,12.0,True,False,我們經理的為人是絶對正直。,1288
ver:true,857.0,9467.0,1028,236,0.8536196362502391,424,,ver:true,False,False,True,8.0,0.0,False,False,ver:true,1288
"verify [ vera,far]",1091.5,9939.5,1451,237,0.8091206266730386,424,,"verify [ vera,far]",True,False,True,18.0,0.0,False,False,verify,1288
ver(i) / fact / y,2171.25,10321.75,1306,262,0.8780205446510081,424,,ver(i) / fact / y,False,False,True,17.0,0.0,False,False,ver,1288
"verify [ vera,far]",1091.5,9939.5,1451,237,0.8091206266730386,424,,"verify [ vera,far]",True,False,True,18.0,0.0,False,False,verify,1289
ver(i) / fact / y,2171.25,10321.75,1306,262,0.8780205446510081,424,,ver(i) / fact / y,False,False,True,17.0,0.0,False,False,ver,1289
動證，查證,4365.5,10333.0,1189,236,0.6081559348914052,424,動證查證,，,False,True,False,5.0,4.0,False,False,動證，查證,1289
true/make/動字尾,2503.0,10575.0,1668,158,0.8687717094302478,424,動字尾,true/make/,False,True,True,13.0,3.0,False,False,true/make/動字尾,1289
行verification名證，查證,4897.5,10603.5,2183,191,0.8901275402347331,424,行名證查證,verification，,False,True,True,18.0,5.0,False,False,行verification名證，查證,1289
MP3365,1543.0,304.0,754,202,0.9875990936944264,425,,MP3365,False,False,True,6.0,0.0,False,False,MP3365,1289
An editor must verify a story before printing it in the newspaper.,4040.0,1046.0,5566,248,0.7809612293965777,425,,An editor must verify a story before printing it in the newspaper.,False,False,True,66.0,0.0,False,True,An editor must verify a story before printing it in the newspaper.,1289
得查證報導的真實性，才能刊登在報上。,2954.5,1321.5,3257,191,0.8903007360501215,425,得查證報導的真實性才能刊登在報上,，。,False,True,False,18.0,16.0,True,False,得查證報導的真實性，才能刊登在報上。,1289
The story requires verification.,2623.0,1709.5,2640,225,0.8242205257832921,425,,The story requires verification.,False,False,True,32.0,0.0,False,True,The story requires verification.,1289
這報導尚待查證。,2057.0,1985.5,1486,191,0.824919995939548,425,這報導尚待查證,。,False,True,False,8.0,7.0,False,False,這報導尚待查證。,1289
aver[v3],1411.5,2655.0,1017,202,0.9012830055985276,425,,aver[v3],True,False,True,8.0,0.0,False,False,aver,1290
ad / ver,2714.5,3043.0,743,236,0.8394281354855939,425,,ad / ver,False,False,True,8.0,0.0,False,False,ad / ver,1290
動言，,4942.5,3195.0,1177,226,0.8544738515697604,425,動言,，,False,True,False,3.0,2.0,False,False,動言，,1290
to / true,2771.0,3307.5,720,203,0.8380251440538039,425,,to / true,False,False,True,9.0,0.0,False,False,to / true,1290
I aver that my friend is innocent.,2691.5,3729.5,2823,191,0.9231766255807684,425,,I aver that my friend is innocent.,False,False,True,34.0,0.0,False,True,I aver that my friend is innocent.,1290
我敢我朋友對是無辜的。,2377.0,3999.5,2126,191,0.8924824756007486,425,我敢我朋友對是無辜的,。,False,True,False,11.0,10.0,False,False,我敢我朋友對是無辜的。,1290
veracious [v refas],1828.5,4416.0,1829,236,0.8951562843438369,425,,veracious [v refas],True,False,True,19.0,0.0,False,False,veracious,1290
 ver / acious,2714.25,4798.0,1089,262,0.8618638777677002,425,, ver / acious,False,False,True,13.0,0.0,False,False, ver / acious,1290
形誠實的：真實可靠的,5302.5,4820.5,1897,191,0.8909775335291213,425,形誠實的真實可靠的,：,False,True,False,10.0,9.0,False,False,形誠實的：真實可靠的,1290
true/形容字尾,2817.0,5068.0,1314,192,0.980066497213749,425,形容字尾,true/,False,True,True,9.0,4.0,False,False,true/形容字尾,1290
veracious [v refas],1828.5,4416.0,1829,236,0.8951562843438369,425,,veracious [v refas],True,False,True,19.0,0.0,False,False,veracious,1291
 ver / acious,2714.25,4798.0,1089,262,0.8618638777677002,425,, ver / acious,False,False,True,13.0,0.0,False,False, ver / acious,1291
形誠實的：真實可靠的,5302.5,4820.5,1897,191,0.8909775335291213,425,形誠實的真實可靠的,：,False,True,False,10.0,9.0,False,False,形誠實的：真實可靠的,1291
true/形容字尾,2817.0,5068.0,1314,192,0.980066497213749,425,形容字尾,true/,False,True,True,9.0,4.0,False,False,true/形容字尾,1291
衍veracity誠實；真實,5343.0,5096.5,2000,225,0.7874444267157882,425,衍誠實真實,veracity；,False,True,True,14.0,5.0,False,False,衍veracity誠實；真實,1291
My friend is a veracious man.,2583.0,5495.5,2560,191,0.8850001887322035,425,,My friend is a veracious man.,False,False,True,29.0,0.0,False,False,My friend is a veracious man.,1291
我朋友是個誠實不欺的人。,2291.5,5765.5,1955,191,0.8897128392524305,425,我朋友是個誠實不欺的人,。,False,True,False,12.0,11.0,True,False,我朋友是個誠實不欺的人。,1291
The veracity of his story is indisputable.,3011.5,6153.5,3417,225,0.8704931817961221,425,,The veracity of his story is indisputable.,False,False,True,42.0,0.0,False,True,The veracity of his story is indisputable.,1291
他講的話，真實性是不用懷疑的。,2548.5,6435.0,2423,158,0.8968677775388504,425,他講的話真實性是不用懷疑的,，。,False,True,False,15.0,13.0,True,False,他講的話，真實性是不用懷疑的。,1291
verdict[v3d1kt],1668.5,6851.5,1531,225,0.9856938307387102,425,,verdict[v3d1kt],True,False,True,15.0,0.0,False,False,verdict,1291
verdict[v3d1kt],1668.5,6851.5,1531,225,0.9856938307387102,425,,verdict[v3d1kt],True,False,True,15.0,0.0,False,False,verdict,1292
ver / dict,2725.75,7228.0,885,264,0.8329881714671881,425,,ver / dict,False,False,True,10.0,0.0,False,False,ver / dict,1292
名（陪蕃團的）判决,5171.5,7391.5,1635,225,0.8644153558449498,425,名陪蕃團的判决,（）,False,True,False,9.0,7.0,False,False,名,1292
true / speak,2760.0,7503.5,972,203,0.8666563634167092,425,,true / speak,False,False,True,12.0,0.0,False,False,true / speak,1292
"After the jury returned the verdict, the judge gave his sentence.",3994.5,7925.5,5337,191,0.899908568386301,425,,"After the jury returned the verdict, the judge gave his sentence.",False,False,True,65.0,0.0,False,True,"After the jury returned the verdict, the judge gave his sentence.",1292
陪蜜提交了判決，法官於是做出宣判。,2788.5,8179.0,2903,158,0.8891929619410939,425,陪蜜提交了判決法官於是做出宣判,，。,False,True,False,17.0,15.0,True,False,陪蜜提交了判決，法官於是做出宣判。,1292
verity [verat1],1577.0,8617.5,1352,295,0.8811564211298347,425,,verity [verat1],True,False,True,15.0,0.0,False,False,verity,1292
ver / ity,2714.5,9000.0,771,276,0.8715531313843612,425,,ver / ity,False,False,True,9.0,0.0,False,False,ver / ity,1292
图真實；真理,4937.0,9135.0,1188,226,0.8947156118862849,425,图真實真理,；,False,True,False,6.0,5.0,False,False,图真實；真理,1292
true／名字尾,2908.5,9247.5,1177,225,0.9097146623674588,425,名字尾,true／,False,True,True,8.0,3.0,False,False,true／名字尾,1292
verity [verat1],1577.0,8617.5,1352,295,0.8811564211298347,425,,verity [verat1],True,False,True,15.0,0.0,False,False,verity,1293
ver / ity,2714.5,9000.0,771,276,0.8715531313843612,425,,ver / ity,False,False,True,9.0,0.0,False,False,ver / ity,1293
图真實；真理,4937.0,9135.0,1188,226,0.8947156118862849,425,图真實真理,；,False,True,False,6.0,5.0,False,False,图真實；真理,1293
true／名字尾,2908.5,9247.5,1177,225,0.9097146623674588,425,名字尾,true／,False,True,True,8.0,3.0,False,False,true／名字尾,1293
The verity of the story is self-evident.,2920.0,9658.5,3234,237,0.875806135184489,425,,The verity of the story is self-evident.,False,False,True,40.0,0.0,False,True,The verity of the story is self-evident.,1293
這件事很明顯是真實的。,2222.5,9928.0,1817,192,0.8752057711257215,425,這件事很明顯是真實的,。,False,True,False,11.0,10.0,False,False,這件事很明顯是真實的。,1293
 The philosophy professor likes to talk about the eternal verities.,4011.5,10327.5,5417,225,0.8278351297447253,425,, The philosophy professor likes to talk about the eternal verities.,False,False,True,67.0,0.0,False,True, The philosophy professor likes to talk about the eternal verities.,1293
這名哲學教授喜歡永不變的真理。,2714.0,10586.5,2754,157,0.8611187412753905,425,這名哲學教授喜歡永不變的真理,。,False,True,False,15.0,14.0,True,False,這名哲學教授喜歡永不變的真理。,1293
表示「命令」與「秩序」的字根,3971.5,388.25,6139,552,0.8942753214534702,426,表示命令與秩序的字根,「」「」,False,True,False,14.0,10.0,False,False,表示「命令」與「秩序」的字根,1293
